product_number;product_name;discount_price;price
41713;Olivia's Space Academy;246.0;329.0
42107;Ducati Panigale V4 R;54.0;109.0
75327;Luke Skywalker™ (Red Five) Helmet;674.0;899.0
75328;The Mandalorian™ Helmet;186.0;249.0
75329;Death Star™ Trench Run Diorama;1349.0;1799.0
75343;Dark Trooper™ Helmet;186.0;249.0
76223;Nano Gauntlet;2599.0;0
80037;Dragon of the East;374.0;499.0
10952;Barn, Tractor & Farm Animal Care;139.0;149.0
11717;Bricks Bricks Plates;74.0;99.0
41395;Friendship Bus;284.0;379.0
41449;Andrea's Family House;261.0;349.0
41682;Heartlake City School;261.0;349.0
41683;Forest Horseback Riding Center;261.0;349.0
41693;Surfer Beachfront;261.0;349.0
41709;Vacation Beach House;224.0;299.0
71407;tbd-LEAF-12-2022;261.0;349.0
71409;tbd-LEAF-14-2022;1349.0;1799.0
71748;Catamaran Sea Battle;396.0;529.0
75296;Darth Vader™ Meditation Chamber;2599.0;0
75306;Imperial Probe Droid™;261.0;349.0
76155;In Arishem’s Shadow;261.0;349.0
76183;Batcave™: The Riddler™ Face-off;224.0;299.0
76187;Venom;674.0;899.0
76392;Hogwarts™ Wizard’s Chess;674.0;899.0
80033;Evil Macaque’s Mech;118.0;169.0
80108;Lunar New Year Traditions;224.0;299.0
10411;Learn about Chinese Culture;139.0;149.0
11022;Space Mission;23.0;39.0
21331;Sonic the Hedgehog™ – Green Hill Zone;1199.0;0
41702;Canal Houseboat;246.0;329.0
41703;Friendship Tree House;246.0;329.0
60335;Train Station;374.0;499.0
71754;Water Dragon;396.0;529.0
71771;The Crystal King Temple;396.0;529.0
75304;Darth Vader™ Helmet;186.0;249.0
75338;Ambush on Ferrix™;186.0;249.0
75968;4 Privet Drive;411.0;549.0
10271;Fiat 500;103.0;125.0
21319;Central Perk;1199.0;0
21328;Seinfeld;1199.0;0
43206;Cinderella and Prince Charming's Castle;2599.0;0
71401;Luigi’s Mansion™ Haunt-and-Seek Expansion Set;261.0;349.0
76175;Attack on the Spider Lair;396.0;529.0
42139;All-Terrain Vehicle;674.0;899.0
75318;The Child;186.0;249.0
75330;Dagobah™ Jedi™ Training Diorama;674.0;899.0
75339;Death Star™ Trash Compactor Diorama;1349.0;1799.0
76191;Infinity Gauntlet;336.0;449.0
76214;tbd-LSH-Batch-C3-2022;379.0;0
76216;Iron Man Armory;2599.0;0
76388;Hogsmeade™ Village Visit;111.0;149.0
76402;Hogwarts™: Dumbledore’s Office;2599.0;0
76407;The Shrieking Shack & Whomping Willow™;2599.0;0
76989;Horizon Forbidden West: Tallneck;449.0;599.0
80034;Nezha’s Fire Ring;118.0;169.0
10266;NASA Apollo 11 Lunar Lander;1199.0;1599.0
10275;Elf Club House;103.0;125.0
10282;adidas Originals Superstar;1199.0;1599.0
10289;Bird of Paradise;1199.0;1599.0
10293;Santa’s Visit;1199.0;1599.0
10298;Vespa 125;1199.0;1599.0
10308;tbd-Icons-Seasonal-2022;1199.0;0
10497;tbd-Icon-MDP2-2022;21.0;29.0
10970;Fire Station & Helicopter;103.0;125.0
10974;Wild Animals of Asia;103.0;125.0
11020;Build Together;1199.0;0
21042;Statue of Liberty;374.0;499.0
21187;The Red Barn;674.0;899.0
21326;Winnie the Pooh;1199.0;0
21334;tbd-Ideas-4-2022;1199.0;0
31119;Ferris Wheel;359.0;479.0
31120;Medieval Castle;965.0;1379.0
41714;Andrea's Theater School;246.0;329.0
41721;Organic Farm;246.0;329.0
41722;Horse Show Trailer;246.0;329.0
42127;THE BATMAN - BATMOBILE™;711.0;949.0
43205;Ultimate Adventure Castle;54.0;109.0
43207;Ariel's Underwater Palace;54.0;109.0
60302;Wildlife Rescue Operation;336.0;449.0
60317;Police Chase at the Bank;194.0;259.0
60321;Fire Brigade;194.0;259.0
60330;Hospital;336.0;449.0
60350;Lunar Research Base;336.0;449.0
71739;Ultra Sonic Raider;396.0;529.0
71765;Ninja Ultra Combo Mech;674.0;899.0
71767;Ninja Dojo Temple;674.0;899.0
71773;Kai’s Golden Dragon Raider;396.0;529.0
75326;Boba Fett's Throne Room;186.0;249.0
75335;BD-1™;186.0;249.0
75336;Inquisitor Transport Scythe™;186.0;249.0
75573;tbd-PT-IP-3-2021;415.0;499.0
75955;Hogwarts™ Express;411.0;549.0
75969;Hogwarts™ Astronomy Tower;411.0;549.0
76192;Avengers: Endgame Final Battle;336.0;449.0
76403;The Ministry of Magic™;2599.0;0
76948;T. rex & Atrociraptor Dinosaur Breakout;224.0;299.0
76956;T. rex Breakout;2599.0;0
10943;Happy Childhood Moments;139.0;149.0
41450;Heartlake City Shopping Mall;374.0;499.0
41684;Heartlake City Grand Hotel;374.0;499.0
41685;Magical Funfair Roller Coaster;336.0;449.0
60262;Passenger Airplane;201.0;269.0
60292;Town Center;374.0;499.0
60295;Stunt Show Arena;374.0;499.0
60307;Wildlife Rescue Camp;374.0;499.0
71391;Bowser’s Airship Expansion Set;374.0;499.0
75314;The Bad Batch™ Attack Shuttle;186.0;249.0
75948;Hogwarts™ Clock Tower;411.0;549.0
75980;Attack on the Burrow;449.0;599.0
76156;Rise of the Domo;374.0;499.0
80109;Lunar New Year Ice Festival;329.0;439.0
10948;Parking Garage and Car Wash;1199.0;1599.0
21054;The White House;374.0;499.0
80035;Monkie Kid's Galactic Explorer;118.0;169.0
80038;Monkie Kid’s Team Van;224.0;299.0
21056;Taj Mahal;374.0;499.0
21329;Fender® Stratocaster™;1199.0;0
21336;tbd-ideas-6-2022;1199.0;0
31132;Viking Ship and the Midgard Serpent;74.0;149.0
31205;Jim Lee Batman™ Collection;370.0;529.0
42111;Dom's Dodge Charger;974.0;1299.0
42144;Material Handler;974.0;1299.0
71775;Nya's Samurai X MECH;396.0;529.0
71755;Temple of the Endless Sea;396.0;529.0
10290;Pickup Truck;1199.0;1599.0
10875;Cargo Train;103.0;125.0
10975;Wild Animals of the World;103.0;125.0
21188;The Llama Village;74.0;99.0
31109;Pirate Ship;965.0;1379.0
76209;Thor's Hammer;2599.0;0
76408;12 Grimmauld Place;2599.0;0
21174;The Modern Treehouse;74.0;99.0
21226;Art Project - Create Together;419.0;599.0
21324;123 Sesame Street;1199.0;0
31201;Harry Potter™ Hogwarts™ Crests;449.0;599.0
31202;Disney's Mickey Mouse;449.0;599.0
31204;Elvis Presley “The King”;370.0;529.0
92176;LEGO® NASA Apollo Saturn V;111.0;149.0
10956;Amusement Park;139.0;149.0
71408;tbd-LEAF-13-2022;194.0;259.0
21058;Great Pyramid of Giza;619.0;0
75292;The Razor Crest™;1349.0;1799.0
75337;tbd-IP-LSW-19-2022;674.0;899.0
76949;Giganotosaurus & Therizinosaurus Attack;411.0;549.0
42124;Off-Road Buggy;974.0;1299.0
60197;Passenger Train;21.0;29.0
76393;Harry Potter™ & Hermione Granger™;449.0;599.0
31206;The Rolling Stones;461.0;659.0
41704;Main Street Building;246.0;329.0
42140;App-Controlled Transformation Vehicle;974.0;1299.0
60337;Express Passenger Train;1199.0;0
60339;Double Loop Stunt Arena;194.0;259.0
60351;Rocket Launch Center;336.0;449.0
71756;Hydro Bounty;396.0;529.0
71774;Lloyd’s Golden Ultra Dragon;396.0;529.0
75574;tbd-PT-IP-4-2021;415.0;499.0
76389;Hogwarts™ Chamber of Secrets;134.0;179.0
42126;Ford® F-150 Raptor;419.0;599.0
80036;The City of Lanterns;118.0;169.0
10265;Ford Mustang;1199.0;1599.0
10295;Porsche 911;1199.0;1599.0
10304;tbd-Icons-IP-Vehicle-2-2022;1199.0;1599.0
21333;Vincent van Gogh - The Starry Night;1199.0;0
75323;tbd-IP-LSW4-2022;186.0;249.0
76193;The Guardians’ Ship;336.0;449.0
10279;Volkswagen T2 Camper Van;103.0;125.0
10292;The Friends Apartments;1199.0;1599.0
10302;Optimus Prime;336.0;449.0
21325;Blacksmith;674.0;899.0
42128;Heavy-duty Tow Truck;974.0;1299.0
60336;Freight Train;336.0;449.0
75315;Imperial Light Cruiser™;186.0;249.0
17101;Creative Toolbox;261.0;349.0
60198;Cargo Train;711.0;949.0
43179;Mickey Mouse & Minnie Mouse Buildable Ch;674.0;899.0
10270;Bookshop;103.0;125.0
10278;Police Station;103.0;125.0
10283;NASA Space Shuttle Discovery;1199.0;1599.0
10300;Back to the Future Time Machine;1199.0;0
